symbol,entry_date,exit_date,entry,exit,stop,target1,hold_days,path,r_multiple
TXN,2016-07-14,2016-10-12,50.3194465637207,53.43829345703125,49.02555401856261,57.8673635482788,63,time_only,2.410437331122787
TXN,2016-07-25,2016-10-21,51.41421890258789,54.616966247558594,50.32005524749813,59.12635173797607,63,time_only,2.927119110630639
TXN,2016-07-26,2016-08-02,55.45155334472656,54.099428218594156,54.099428218594156,63.76928634643554,5,stop_first,-1.0
TXN,2016-10-24,2016-11-01,55.95175552368164,54.59238005087437,54.59238005087437,64.34451885223388,6,stop_first,-1.0
TXN,2016-11-17,2016-12-01,56.675662994384766,55.047274648990324,55.047274648990324,65.17701244354248,9,stop_first,-1.0
TXN,2016-11-18,2016-12-01,57.08448791503906,55.446132794240135,55.446132794240135,65.64716110229492,8,stop_first,-1.0
TXN,2016-11-21,2016-12-01,57.93370056152344,56.33232738127216,56.33232738127216,66.62375564575194,7,stop_first,-1.0
TXN,2016-11-22,2016-12-01,58.49981689453125,56.88691007456063,56.88691007456063,67.27478942871093,6,stop_first,-1.0
TXN,2017-01-23,2017-04-24,59.54560852050781,64.15696716308594,58.448734431924294,68.47744979858398,63,time_only,4.2040911446209295
TXN,2017-01-24,2017-02-10,60.60707473754883,59.45005141355516,59.45005141355516,69.69813594818115,13,stop_first,-1.0
TXN,2017-01-25,2017-01-31,61.7865104675293,60.55577235397245,60.55577235397245,71.05448703765869,4,stop_first,-1.0
TXN,2017-01-26,2017-01-31,62.32117462158203,61.0627198033399,61.0627198033399,71.66935081481932,3,stop_first,-1.0
TXN,2017-03-13,2017-03-21,64.1094741821289,63.04421241416726,63.04421241416726,73.72589530944823,6,stop_first,-1.0
TXN,2017-03-14,2017-03-21,64.16486358642578,63.099008789143845,63.099008789143845,73.78959312438964,5,stop_first,-1.0
TXN,2017-03-15,2017-03-21,64.74251556396484,63.638085777776794,63.638085777776794,74.45389289855956,4,stop_first,-1.0
TXN,2017-03-17,2017-03-21,65.04315948486328,63.93160803666412,63.93160803666412,74.79963340759276,2,stop_first,-1.0
TXN,2017-05-31,2017-06-09,65.67752075195312,64.37336484268315,64.37336484268315,75.52914886474609,7,stop_first,-1.0
TXN,2017-06-08,2017-06-09,67.15046691894531,65.65522777626421,65.65522777626421,77.2230369567871,1,stop_first,-1.0
TXN,2017-09-15,2017-12-14,67.9603042602539,80.8182601928711,66.64940365495357,78.15434989929199,63,t1_then_time,8.792429219442598
TXN,2017-09-18,2017-12-15,69.00167846679688,81.60023498535156,67.63790745941854,79.3519302368164,63,t1_then_time,8.413732277785488
TXN,2017-09-19,2017-09-20,69.53833770751953,68.11689182671992,68.11689182671992,79.96908836364746,1,stop_first,-1.0
TXN,2017-09-22,2017-12-21,70.70785522460938,83.89779663085938,69.11398759301278,81.31403350830078,63,t1_then_time,7.46489834482195
TXN,2017-09-27,2017-12-27,71.14041137695312,84.26863861083984,69.52371576614952,81.81147308349608,63,t1_then_time,7.360473048046402
TXN,2017-09-28,2017-12-28,71.81331634521484,84.50244903564453,70.20082547538158,82.58531379699707,63,t1_then_time,7.274810227185296
TXN,2017-10-04,2018-01-04,72.48617553710938,87.29981231689453,70.88269503046367,83.35910186767578,63,t1_then_time,8.009627495904141
TXN,2017-10-05,2018-01-05,73.0068588256836,87.9689712524414,71.46405681933845,83.95788764953613,63,t1_then_time,8.398077376110601
TXN,2017-10-06,2018-01-08,73.17506408691406,88.38819122314453,71.63166118470393,84.15132369995116,63,t1_then_time,8.484300085144556
TXN,2017-10-09,2018-01-09,73.35931396484375,88.9927978515625,71.86397289708383,84.3632110595703,63,t1_then_time,8.9067910845748
TXN,2017-10-10,2018-01-10,74.00012969970703,88.4365463256836,72.49577637387351,85.10014915466309,63,t1_then_time,8.487512754619527
TXN,2017-10-11,2018-01-11,74.39263916015625,89.21851348876953,72.85584411078635,85.55153503417968,63,t1_then_time,8.45420806544461
TXN,2017-10-13,2018-01-16,74.96939849853516,91.03240203857422,73.52872755071581,86.21480827331543,63,t1_then_time,9.477671968104325
TXN,2017-10-16,2018-01-17,75.48207092285156,96.0628890991211,74.0900644173041,86.80438156127929,63,t1_then_time,11.45940363337246
TXN,2017-10-20,2018-01-23,76.2430648803711,96.6513671875,75.0048542338279,87.67952461242675,63,t1_then_time,12.85918600687531
TXN,2017-10-23,2017-10-25,77.06813049316406,75.8173033188199,75.8173033188199,88.62835006713867,2,stop_first,-1.0
TXN,2017-10-27,2017-12-01,78.10145568847656,76.71425066120707,76.71425066120707,89.81667404174804,24,stop_first,-1.0
TXN,2017-11-03,2017-11-09,78.98825073242188,77.48015399792169,77.48015399792169,90.83648834228515,4,stop_first,-1.0
TXN,2017-11-06,2017-11-09,79.43970489501953,77.90418874400532,77.90418874400532,91.35566062927245,3,stop_first,-1.0
TXN,2017-11-21,2017-11-29,79.96373748779297,78.32429833755073,78.32429833755073,91.9582981109619,5,stop_first,-1.0
TXN,2017-12-14,2018-02-09,80.8182601928711,78.84899189768255,78.84899189768255,92.94099922180175,38,t1_then_stop,2.5779805521039982
TXN,2017-12-15,2018-02-08,81.60023498535156,79.65091856357013,79.65091856357013,93.84027023315429,36,t1_then_stop,2.639571162237697
TXN,2017-12-18,2018-02-08,83.25288391113281,81.23101141727065,81.23101141727065,95.74081649780273,35,t1_then_stop,2.5882097225665257
TXN,2017-12-19,2018-02-08,83.9219970703125,81.8977050365775,81.8977050365775,96.51029663085937,34,t1_then_stop,2.6093091685294953
TXN,2017-12-20,2018-02-08,84.48631286621094,82.44388499832982,82.44388499832982,97.15925979614256,33,t1_then_stop,2.6024221538552963
TXN,2018-01-02,2018-02-06,85.1070556640625,83.39838498460902,83.39838498460902,97.87311401367187,24,stop_first,-1.0
TXN,2018-01-03,2018-02-05,87.4126968383789,85.6840732226291,85.6840732226291,100.52460136413573,22,stop_first,-1.0
TXN,2018-01-08,2018-02-05,88.38819122314453,86.78532648315816,86.78532648315816,101.6464199066162,19,stop_first,-1.0
TXN,2018-01-09,2018-01-10,88.9927978515625,87.36756202622902,87.36756202622902,102.34171752929687,1,stop_first,-1.0
TXN,2018-01-12,2018-01-24,90.87115478515625,89.07118269321559,89.07118269321559,104.50182800292968,7,stop_first,-1.0
TXN,2018-01-17,2018-01-18,96.0628890991211,93.9491163109765,93.9491163109765,110.47232246398924,1,stop_first,-1.0
TXN,2018-06-01,2018-06-21,93.6204605102539,91.11521877855452,91.11521877855452,107.66352958679198,14,stop_first,-1.0
TXN,2018-06-04,2018-06-19,94.38702392578125,91.9319359951721,91.9319359951721,108.54507751464843,11,stop_first,-1.0
