symbol,entry_date,exit_date,entry,exit,stop,target1,hold_days,path,r_multiple
PG,2019-06-07,2025-08-29,93.11942291259766,156.19500732421875,65.18359603881835,107.0873363494873,325,trail,2.2578742593377155
PG,2019-06-14,2025-08-29,95.19977569580078,156.19500732421875,66.63984298706055,109.47974205017088,324,trail,2.1356924139303564
PG,2019-07-12,2025-08-29,98.4444351196289,156.19500732421875,68.91110458374023,113.21110038757324,320,trail,1.955437167318863
PG,2020-10-09,2025-08-29,126.29444122314453,156.19500732421875,88.40610885620117,145.2386074066162,255,trail,0.7891760928269762
PG,2021-07-16,2025-08-29,126.41096496582031,156.19500732421875,88.48767547607422,145.37260971069335,215,trail,0.7853760251059341
PG,2021-07-30,2025-08-29,128.7631072998047,156.19500732421875,90.13417510986328,148.07757339477538,213,trail,0.710138708715253
PG,2021-12-03,2025-08-29,136.52996826171875,156.19500732421875,95.57097778320312,157.00946350097655,195,trail,0.4801153259090938
PG,2021-12-10,2025-08-29,141.61297607421875,156.19500732421875,99.12908325195312,162.85492248535155,194,trail,0.34323670175435567
PG,2023-04-21,2025-08-29,147.5301971435547,156.19500732421875,103.27113800048828,169.65972671508788,123,trail,0.19577483905962076
PG,2024-05-10,2025-08-29,161.76231384277344,156.19500732421875,113.23361968994139,186.02666091918942,68,trail,-0.11472195194499768
JNJ,2016-03-11,2023-02-03,83.37615203857422,152.32371520996094,58.36330642700195,95.88257484436035,360,moon_40w,3.045790040072488
JNJ,2016-06-03,2025-08-15,89.46766662597656,176.63999938964844,62.62736663818359,102.88781661987304,480,trail,3.2971810952993383
JNJ,2017-06-02,2025-08-22,104.15957641601562,179.2899932861328,72.91170349121093,119.78351287841797,429,trail,2.4043369944223736
JNJ,2017-06-09,2025-08-22,105.32064056396484,179.2899932861328,73.72444839477538,121.11873664855956,428,trail,2.3410844042877432
JNJ,2017-06-16,2025-08-22,107.57872772216797,179.2899932861328,75.30510940551757,123.71553688049316,427,trail,2.221977866267571
JNJ,2018-01-12,2025-08-22,118.17682647705078,179.2899932861328,82.72377853393554,135.9033504486084,397,trail,1.723777512927484
JNJ,2018-09-21,2025-08-22,118.2309799194336,179.2899932861328,82.76168594360351,135.96562690734862,361,trail,1.7214611998848015
JNJ,2019-12-20,2025-08-22,125.06072235107422,179.2899932861328,87.54250564575194,143.81983070373533,296,trail,1.4454117412079908
JNJ,2020-01-17,2025-08-22,127.7236328125,179.2899932861328,89.40654296874999,146.88217773437498,292,trail,1.3457796686520525
JNJ,2020-08-21,2025-08-22,132.5440216064453,179.2899932861328,92.78081512451172,152.4256248474121,261,trail,1.1756087050204698
JNJ,2020-08-28,2025-08-22,134.19480895996094,179.2899932861328,93.93636627197264,154.32403030395506,260,trail,1.120142293522613
JNJ,2020-12-18,2025-08-22,135.89244079589844,179.2899932861328,95.1247085571289,156.2763069152832,244,trail,1.06450739609607
JNJ,2020-12-31,2025-08-22,138.41664123535156,179.2899932861328,96.89164886474609,159.17913742065429,242,trail,0.984307274183017
JNJ,2021-05-07,2025-08-22,149.120849609375,179.2899932861328,104.3845947265625,171.48897705078124,224,trail,0.6743779459363882
JNJ,2021-07-23,2025-08-22,152.98101806640625,179.2899932861328,107.08671264648437,175.92817077636718,213,trail,0.5732514084047193
JNJ,2021-08-13,2025-08-22,156.9526824951172,179.2899932861328,109.86687774658202,180.49558486938474,210,trail,0.4743958590133375
JNJ,2024-08-30,2025-08-22,161.84564208984375,179.2899932861328,113.29194946289061,186.1224884033203,51,trail,0.35927959857383435
JNJ,2025-08-08,2025-08-22,173.3300018310547,179.2899932861328,121.33100128173827,199.32950210571286,2,trail,0.11461742326038755
JNJ,2025-08-15,2025-08-22,176.63999938964844,179.2899932861328,123.6479995727539,203.1359992980957,1,trail,0.050007433303913974
JPM,2015-05-08,2020-03-13,49.52898025512695,89.0596694946289,34.67028617858887,56.95832729339599,253,moon_40w,3.0816297582807195
JPM,2015-06-05,2020-03-13,50.98861312866211,89.0596694946289,35.69202919006347,58.636905097961424,249,moon_40w,2.933774011805807
